Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
298427.0	197335.0	1000	300	25.0	0.001
298427.0	229923.0	2000	300	25.0	0.01
298427.0	164516.0	3000	300	25.0	0.1
298427.0	180429.0	4000	300	25.0	1.0
298427.0	201631.0	1000	400	125.0	0.001
298427.0	186068.0	2000	400	125.0	0.01
298427.0	171821.0	3000	400	125.0	0.1
298427.0	186647.0	4000	400	125.0	1.0
298427.0	194185.0	1000	100	1.0	0.001
298427.0	175786.0	2000	100	1.0	0.01
298427.0	176531.0	3000	100	1.0	0.1
298427.0	204290.0	4000	100	1.0	1.0
298427.0	192501.0	1000	200	5.0	0.001
298427.0	175068.0	2000	200	5.0	0.01
298427.0	176358.0	3000	200	5.0	0.1
298427.0	197110.0	4000	200	5.0	1.0
298427.0	198124.0	1000	300	25.0	0.001
298427.0	193379.0	2000	300	25.0	0.01
298427.0	233720.0	3000	300	25.0	0.1
298427.0	199328.0	4000	300	25.0	1.0
298427.0	216583.0	1000	400	125.0	0.001
298427.0	173584.0	2000	400	125.0	0.01
298427.0	181185.0	3000	400	125.0	0.1
298427.0	191176.0	4000	400	125.0	1.0
298427.0	197302.0	1000	100	1.0	0.001
298427.0	174648.0	2000	100	1.0	0.01
298427.0	160476.0	3000	100	1.0	0.1
298427.0	203719.0	4000	100	1.0	1.0
298427.0	185882.0	1000	200	5.0	0.001
298427.0	163255.0	2000	200	5.0	0.01
298427.0	231766.0	3000	200	5.0	0.1
298427.0	249078.0	4000	200	5.0	1.0
298427.0	187633.0	1000	300	25.0	0.001
298427.0	178330.0	2000	300	25.0	0.01
298427.0	167217.0	3000	300	25.0	0.1
298427.0	191703.0	4000	300	25.0	1.0
298427.0	241905.0	1000	400	125.0	0.001
298427.0	196329.0	2000	400	125.0	0.01
298427.0	153811.0	3000	400	125.0	0.1
298427.0	198991.0	4000	400	125.0	1.0
298427.0	190701.0	1000	100	1.0	0.001
298427.0	171477.0	2000	100	1.0	0.01
298427.0	222724.0	3000	100	1.0	0.1
298427.0	206680.0	4000	100	1.0	1.0
298427.0	189092.0	1000	200	5.0	0.001
298427.0	174798.0	2000	200	5.0	0.01
298427.0	157451.0	3000	200	5.0	0.1
298427.0	220285.0	4000	200	5.0	1.0
298427.0	182976.0	1000	300	25.0	0.001
298427.0	170407.0	2000	300	25.0	0.01
298427.0	149999.0	3000	300	25.0	0.1
298427.0	216903.0	4000	300	25.0	1.0
298427.0	211918.0	1000	400	125.0	0.001
298427.0	215039.0	2000	400	125.0	0.01
298427.0	179805.0	3000	400	125.0	0.1
298427.0	181635.0	4000	400	125.0	1.0
298427.0	199676.0	1000	100	1.0	0.001
298427.0	164970.0	2000	100	1.0	0.01
298427.0	169018.0	3000	100	1.0	0.1
298427.0	188362.0	4000	100	1.0	1.0
298427.0	211769.0	1000	200	5.0	0.001
298427.0	192134.0	2000	200	5.0	0.01
298427.0	178111.0	3000	200	5.0	0.1
298427.0	202027.0	4000	200	5.0	1.0
298427.0	221913.0	1000	300	25.0	0.001
298427.0	187691.0	2000	300	25.0	0.01
298427.0	172616.0	3000	300	25.0	0.1
298427.0	223910.0	4000	300	25.0	1.0
298427.0	182957.0	1000	400	125.0	0.001
298427.0	179194.0	2000	400	125.0	0.01
298427.0	157878.0	3000	400	125.0	0.1
298427.0	205933.0	4000	400	125.0	1.0
298427.0	194812.0	1000	100	1.0	0.001
298427.0	295733.0	2000	100	1.0	0.01
298427.0	164666.0	3000	100	1.0	0.1
298427.0	209272.0	4000	100	1.0	1.0
298427.0	194981.0	1000	200	5.0	0.001
298427.0	208748.0	2000	200	5.0	0.01
298427.0	174067.0	3000	200	5.0	0.1
298427.0	193241.0	4000	200	5.0	1.0
298427.0	183092.0	1000	300	25.0	0.001
298427.0	170454.0	2000	300	25.0	0.01
298427.0	197578.0	3000	300	25.0	0.1
298427.0	190193.0	4000	300	25.0	1.0
298427.0	226765.0	1000	400	125.0	0.001
298427.0	166320.0	2000	400	125.0	0.01
298427.0	165172.0	3000	400	125.0	0.1
298427.0	308559.0	4000	400	125.0	1.0
298427.0	190466.0	1000	100	1.0	0.001
298427.0	170630.0	2000	100	1.0	0.01
298427.0	165890.0	3000	100	1.0	0.1
298427.0	203936.0	4000	100	1.0	1.0
298427.0	191708.0	1000	200	5.0	0.001
298427.0	198325.0	2000	200	5.0	0.01
298427.0	232381.0	3000	200	5.0	0.1
298427.0	194279.0	4000	200	5.0	1.0
298427.0	204872.0	1000	300	25.0	0.001
298427.0	174563.0	2000	300	25.0	0.01
298427.0	163007.0	3000	300	25.0	0.1
298427.0	199173.0	4000	300	25.0	1.0
298427.0	209025.0	1000	400	125.0	0.001
298427.0	190646.0	2000	400	125.0	0.01
298427.0	200299.0	3000	400	125.0	0.1
298427.0	239560.0	4000	400	125.0	1.0
298427.0	203754.0	1000	100	1.0	0.001
298427.0	180245.0	2000	100	1.0	0.01
298427.0	166413.0	3000	100	1.0	0.1
298427.0	194336.0	4000	100	1.0	1.0
298427.0	192759.0	1000	200	5.0	0.001
298427.0	178564.0	2000	200	5.0	0.01
298427.0	168525.0	3000	200	5.0	0.1
298427.0	229645.0	4000	200	5.0	1.0
298427.0	192605.0	1000	300	25.0	0.001
298427.0	193712.0	2000	300	25.0	0.01
298427.0	164552.0	3000	300	25.0	0.1
298427.0	200265.0	4000	300	25.0	1.0
298427.0	188116.0	1000	400	125.0	0.001
298427.0	197009.0	2000	400	125.0	0.01
298427.0	196602.0	3000	400	125.0	0.1
298427.0	192108.0	4000	400	125.0	1.0
298427.0	213649.0	1000	100	1.0	0.001
298427.0	181550.0	2000	100	1.0	0.01
298427.0	167724.0	3000	100	1.0	0.1
298427.0	191556.0	4000	100	1.0	1.0
298427.0	201463.0	1000	200	5.0	0.001
298427.0	177696.0	2000	200	5.0	0.01
298427.0	219300.0	3000	200	5.0	0.1
298427.0	199857.0	4000	200	5.0	1.0
298427.0	178885.0	1000	300	25.0	0.001
298427.0	168408.0	2000	300	25.0	0.01
298427.0	159688.0	3000	300	25.0	0.1
298427.0	189691.0	4000	300	25.0	1.0
298427.0	198165.0	1000	400	125.0	0.001
298427.0	212657.0	2000	400	125.0	0.01
298427.0	197767.0	3000	400	125.0	0.1
298427.0	203669.0	4000	400	125.0	1.0
298427.0	186256.0	1000	100	1.0	0.001
298427.0	166814.0	2000	100	1.0	0.01
298427.0	181253.0	3000	100	1.0	0.1
298427.0	212897.0	4000	100	1.0	1.0
298427.0	218753.0	1000	200	5.0	0.001
298427.0	179093.0	2000	200	5.0	0.01
298427.0	160057.0	3000	200	5.0	0.1
298427.0	222434.0	4000	200	5.0	1.0
298427.0	191904.0	1000	300	25.0	0.001
298427.0	171468.0	2000	300	25.0	0.01
298427.0	171474.0	3000	300	25.0	0.1
298427.0	204565.0	4000	300	25.0	1.0
298427.0	191656.0	1000	400	125.0	0.001
298427.0	176248.0	2000	400	125.0	0.01
298427.0	243772.0	3000	400	125.0	0.1
298427.0	239776.0	4000	400	125.0	1.0
298427.0	196640.0	1000	100	1.0	0.001
298427.0	161001.0	2000	100	1.0	0.01
298427.0	159115.0	3000	100	1.0	0.1
298427.0	204137.0	4000	100	1.0	1.0
298427.0	216752.0	1000	200	5.0	0.001
298427.0	176574.0	2000	200	5.0	0.01
298427.0	215050.0	3000	200	5.0	0.1
298427.0	196362.0	4000	200	5.0	1.0
298427.0	192926.0	1000	300	25.0	0.001
298427.0	192120.0	2000	300	25.0	0.01
298427.0	263002.0	3000	300	25.0	0.1
298427.0	195547.0	4000	300	25.0	1.0
298427.0	230286.0	1000	400	125.0	0.001
298427.0	164760.0	2000	400	125.0	0.01
298427.0	157929.0	3000	400	125.0	0.1
298427.0	183615.0	4000	400	125.0	1.0
298427.0	189155.0	1000	100	1.0	0.001
298427.0	168212.0	2000	100	1.0	0.01
298427.0	176407.0	3000	100	1.0	0.1
298427.0	181241.0	4000	100	1.0	1.0
298427.0	184829.0	1000	200	5.0	0.001
298427.0	179349.0	2000	200	5.0	0.01
298427.0	205838.0	3000	200	5.0	0.1
298427.0	205673.0	4000	200	5.0	1.0
298427.0	202313.0	1000	300	25.0	0.001
298427.0	171191.0	2000	300	25.0	0.01
298427.0	185453.0	3000	300	25.0	0.1
298427.0	181821.0	4000	300	25.0	1.0
298427.0	188793.0	1000	400	125.0	0.001
298427.0	219832.0	2000	400	125.0	0.01
298427.0	155392.0	3000	400	125.0	0.1
298427.0	204095.0	4000	400	125.0	1.0
298427.0	186550.0	1000	100	1.0	0.001
298427.0	258314.0	2000	100	1.0	0.01
298427.0	153324.0	3000	100	1.0	0.1
298427.0	195016.0	4000	100	1.0	1.0
298427.0	184263.0	1000	200	5.0	0.001
298427.0	178550.0	2000	200	5.0	0.01
298427.0	159683.0	3000	200	5.0	0.1
298427.0	201630.0	4000	200	5.0	1.0
298427.0	180952.0	1000	300	25.0	0.001
298427.0	168303.0	2000	300	25.0	0.01
298427.0	161131.0	3000	300	25.0	0.1
298427.0	260604.0	4000	300	25.0	1.0
298427.0	204429.0	1000	400	125.0	0.001
298427.0	226108.0	2000	400	125.0	0.01
298427.0	166431.0	3000	400	125.0	0.1
298427.0	189256.0	4000	400	125.0	1.0
298427.0	197664.0	1000	100	1.0	0.001
298427.0	165039.0	2000	100	1.0	0.01
298427.0	158808.0	3000	100	1.0	0.1
298427.0	198095.0	4000	100	1.0	1.0
298427.0	194756.0	1000	200	5.0	0.001
298427.0	208701.0	2000	200	5.0	0.01
298427.0	160346.0	3000	200	5.0	0.1
298427.0	207055.0	4000	200	5.0	1.0
298427.0	191850.0	1000	300	25.0	0.001
298427.0	170930.0	2000	300	25.0	0.01
298427.0	162330.0	3000	300	25.0	0.1
298427.0	249988.0	4000	300	25.0	1.0
298427.0	204837.0	1000	400	125.0	0.001
298427.0	170025.0	2000	400	125.0	0.01
298427.0	155757.0	3000	400	125.0	0.1
298427.0	221985.0	4000	400	125.0	1.0
298427.0	210453.0	1000	100	1.0	0.001
298427.0	177979.0	2000	100	1.0	0.01
298427.0	173981.0	3000	100	1.0	0.1
298427.0	191695.0	4000	100	1.0	1.0
298427.0	221069.0	1000	200	5.0	0.001
298427.0	219689.0	2000	200	5.0	0.01
298427.0	156840.0	3000	200	5.0	0.1
298427.0	208335.0	4000	200	5.0	1.0
298427.0	200013.0	1000	300	25.0	0.001
298427.0	183310.0	2000	300	25.0	0.01
298427.0	163307.0	3000	300	25.0	0.1
298427.0	217113.0	4000	300	25.0	1.0
298427.0	226299.0	1000	400	125.0	0.001
298427.0	197949.0	2000	400	125.0	0.01
298427.0	159859.0	3000	400	125.0	0.1
298427.0	199990.0	4000	400	125.0	1.0
298427.0	209329.0	1000	100	1.0	0.001
298427.0	252851.0	2000	100	1.0	0.01
298427.0	154870.0	3000	100	1.0	0.1
298427.0	260976.0	4000	100	1.0	1.0
298427.0	197202.0	1000	200	5.0	0.001
298427.0	178355.0	2000	200	5.0	0.01
298427.0	178768.0	3000	200	5.0	0.1
298427.0	213636.0	4000	200	5.0	1.0
298427.0	239857.0	1000	300	25.0	0.001
298427.0	177009.0	2000	300	25.0	0.01
298427.0	163374.0	3000	300	25.0	0.1
298427.0	187812.0	4000	300	25.0	1.0
298427.0	200013.0	1000	400	125.0	0.001
298427.0	159401.0	2000	400	125.0	0.01
298427.0	201192.0	3000	400	125.0	0.1
298427.0	214916.0	4000	400	125.0	1.0
298427.0	193761.0	1000	100	1.0	0.001
298427.0	184558.0	2000	100	1.0	0.01
298427.0	162834.0	3000	100	1.0	0.1
298427.0	219593.0	4000	100	1.0	1.0
298427.0	254124.0	1000	200	5.0	0.001
298427.0	169998.0	2000	200	5.0	0.01
298427.0	166949.0	3000	200	5.0	0.1
298427.0	209450.0	4000	200	5.0	1.0
298427.0	190247.0	1000	300	25.0	0.001
298427.0	175163.0	2000	300	25.0	0.01
298427.0	167835.0	3000	300	25.0	0.1
298427.0	218662.0	4000	300	25.0	1.0
298427.0	179247.0	1000	400	125.0	0.001
298427.0	177095.0	2000	400	125.0	0.01
298427.0	164158.0	3000	400	125.0	0.1
298427.0	195380.0	4000	400	125.0	1.0
298427.0	249068.0	1000	100	1.0	0.001
298427.0	168256.0	2000	100	1.0	0.01
298427.0	205148.0	3000	100	1.0	0.1
298427.0	220011.0	4000	100	1.0	1.0
298427.0	201936.0	1000	200	5.0	0.001
298427.0	173469.0	2000	200	5.0	0.01
298427.0	160453.0	3000	200	5.0	0.1
298427.0	215979.0	4000	200	5.0	1.0
298427.0	222556.0	1000	300	25.0	0.001
298427.0	161212.0	2000	300	25.0	0.01
298427.0	177046.0	3000	300	25.0	0.1
298427.0	239747.0	4000	300	25.0	1.0
298427.0	227028.0	1000	400	125.0	0.001
298427.0	184322.0	2000	400	125.0	0.01
298427.0	219126.0	3000	400	125.0	0.1
298427.0	194438.0	4000	400	125.0	1.0
298427.0	192491.0	1000	100	1.0	0.001
298427.0	161201.0	2000	100	1.0	0.01
298427.0	158545.0	3000	100	1.0	0.1
298427.0	219317.0	4000	100	1.0	1.0
298427.0	194610.0	1000	200	5.0	0.001
298427.0	166743.0	2000	200	5.0	0.01
298427.0	165786.0	3000	200	5.0	0.1
298427.0	195468.0	4000	200	5.0	1.0
298427.0	180545.0	1000	300	25.0	0.001
298427.0	213637.0	2000	300	25.0	0.01
298427.0	159577.0	3000	300	25.0	0.1
298427.0	204830.0	4000	300	25.0	1.0
298427.0	186210.0	1000	400	125.0	0.001
298427.0	177766.0	2000	400	125.0	0.01
298427.0	158326.0	3000	400	125.0	0.1
298427.0	194558.0	4000	400	125.0	1.0
298427.0	190050.0	1000	100	1.0	0.001
298427.0	205130.0	2000	100	1.0	0.01
298427.0	173981.0	3000	100	1.0	0.1
298427.0	198706.0	4000	100	1.0	1.0
298427.0	188827.0	1000	200	5.0	0.001
298427.0	172525.0	2000	200	5.0	0.01
298427.0	155342.0	3000	200	5.0	0.1
298427.0	198203.0	4000	200	5.0	1.0
298427.0	188676.0	1000	300	25.0	0.001
298427.0	176545.0	2000	300	25.0	0.01
298427.0	157100.0	3000	300	25.0	0.1
298427.0	187657.0	4000	300	25.0	1.0
298427.0	193146.0	1000	400	125.0	0.001
298427.0	176171.0	2000	400	125.0	0.01
298427.0	168506.0	3000	400	125.0	0.1
298427.0	206694.0	4000	400	125.0	1.0
298427.0	248418.0	1000	100	1.0	0.001
298427.0	191095.0	2000	100	1.0	0.01
298427.0	162558.0	3000	100	1.0	0.1
298427.0	198420.0	4000	100	1.0	1.0
298427.0	192143.0	1000	200	5.0	0.001
298427.0	171940.0	2000	200	5.0	0.01
298427.0	161356.0	3000	200	5.0	0.1
298427.0	207314.0	4000	200	5.0	1.0
298427.0	208384.0	1000	300	25.0	0.001
298427.0	188160.0	2000	300	25.0	0.01
298427.0	175583.0	3000	300	25.0	0.1
298427.0	195185.0	4000	300	25.0	1.0
298427.0	205171.0	1000	400	125.0	0.001
298427.0	182442.0	2000	400	125.0	0.01
298427.0	162425.0	3000	400	125.0	0.1
298427.0	191593.0	4000	400	125.0	1.0
298427.0	208189.0	1000	100	1.0	0.001
298427.0	184398.0	2000	100	1.0	0.01
298427.0	171702.0	3000	100	1.0	0.1
298427.0	214713.0	4000	100	1.0	1.0
298427.0	188525.0	1000	200	5.0	0.001
298427.0	164373.0	2000	200	5.0	0.01
298427.0	166961.0	3000	200	5.0	0.1
298427.0	195433.0	4000	200	5.0	1.0
298427.0	227444.0	1000	300	25.0	0.001
298427.0	177260.0	2000	300	25.0	0.01
298427.0	178462.0	3000	300	25.0	0.1
298427.0	190195.0	4000	300	25.0	1.0
298427.0	196087.0	1000	400	125.0	0.001
298427.0	189357.0	2000	400	125.0	0.01
298427.0	174954.0	3000	400	125.0	0.1
298427.0	192268.0	4000	400	125.0	1.0
298427.0	199652.0	1000	100	1.0	0.001
298427.0	172124.0	2000	100	1.0	0.01
298427.0	149178.0	3000	100	1.0	0.1
298427.0	190291.0	4000	100	1.0	1.0
298427.0	183262.0	1000	200	5.0	0.001
298427.0	172752.0	2000	200	5.0	0.01
298427.0	174724.0	3000	200	5.0	0.1
298427.0	239479.0	4000	200	5.0	1.0
298427.0	189599.0	1000	300	25.0	0.001
298427.0	183825.0	2000	300	25.0	0.01
298427.0	172941.0	3000	300	25.0	0.1
298427.0	189185.0	4000	300	25.0	1.0
298427.0	202878.0	1000	400	125.0	0.001
298427.0	180450.0	2000	400	125.0	0.01
298427.0	195531.0	3000	400	125.0	0.1
298427.0	228555.0	4000	400	125.0	1.0
298427.0	199112.0	1000	100	1.0	0.001
298427.0	182543.0	2000	100	1.0	0.01
298427.0	158117.0	3000	100	1.0	0.1
298427.0	190359.0	4000	100	1.0	1.0
298427.0	176096.0	1000	200	5.0	0.001
298427.0	173438.0	2000	200	5.0	0.01
298427.0	155565.0	3000	200	5.0	0.1
298427.0	189186.0	4000	200	5.0	1.0
298427.0	191254.0	1000	300	25.0	0.001
298427.0	176975.0	2000	300	25.0	0.01
298427.0	164982.0	3000	300	25.0	0.1
298427.0	194623.0	4000	300	25.0	1.0
298427.0	187061.0	1000	400	125.0	0.001
298427.0	229090.0	2000	400	125.0	0.01
298427.0	166045.0	3000	400	125.0	0.1
298427.0	205701.0	4000	400	125.0	1.0
298427.0	204667.0	1000	100	1.0	0.001
298427.0	220145.0	2000	100	1.0	0.01
298427.0	235835.0	3000	100	1.0	0.1
298427.0	202241.0	4000	100	1.0	1.0
298427.0	207451.0	1000	200	5.0	0.001
298427.0	179348.0	2000	200	5.0	0.01
298427.0	181476.0	3000	200	5.0	0.1
298427.0	214717.0	4000	200	5.0	1.0
298427.0	189528.0	1000	300	25.0	0.001
298427.0	165949.0	2000	300	25.0	0.01
298427.0	166123.0	3000	300	25.0	0.1
298427.0	203691.0	4000	300	25.0	1.0
298427.0	194404.0	1000	400	125.0	0.001
298427.0	186044.0	2000	400	125.0	0.01
298427.0	156222.0	3000	400	125.0	0.1
298427.0	205845.0	4000	400	125.0	1.0
298427.0	187369.0	1000	100	1.0	0.001
298427.0	193704.0	2000	100	1.0	0.01
298427.0	201084.0	3000	100	1.0	0.1
298427.0	236220.0	4000	100	1.0	1.0
298427.0	191683.0	1000	200	5.0	0.001
298427.0	163007.0	2000	200	5.0	0.01
298427.0	154112.0	3000	200	5.0	0.1
298427.0	200552.0	4000	200	5.0	1.0
298427.0	190537.0	1000	300	25.0	0.001
298427.0	259047.0	2000	300	25.0	0.01
298427.0	158568.0	3000	300	25.0	0.1
298427.0	244478.0	4000	300	25.0	1.0
298427.0	212621.0	1000	400	125.0	0.001
298427.0	184739.0	2000	400	125.0	0.01
298427.0	162353.0	3000	400	125.0	0.1
298427.0	197084.0	4000	400	125.0	1.0
298427.0	203607.0	1000	100	1.0	0.001
298427.0	181032.0	2000	100	1.0	0.01
298427.0	191227.0	3000	100	1.0	0.1
298427.0	196027.0	4000	100	1.0	1.0
298427.0	194153.0	1000	200	5.0	0.001
298427.0	245499.0	2000	200	5.0	0.01
298427.0	224494.0	3000	200	5.0	0.1
298427.0	213289.0	4000	200	5.0	1.0
298427.0	195879.0	1000	300	25.0	0.001
298427.0	166291.0	2000	300	25.0	0.01
298427.0	166210.0	3000	300	25.0	0.1
298427.0	202345.0	4000	300	25.0	1.0
298427.0	188156.0	1000	400	125.0	0.001
298427.0	166330.0	2000	400	125.0	0.01
298427.0	163505.0	3000	400	125.0	0.1
298427.0	190374.0	4000	400	125.0	1.0
298427.0	189194.0	1000	100	1.0	0.001
298427.0	189036.0	2000	100	1.0	0.01
298427.0	166455.0	3000	100	1.0	0.1
298427.0	251762.0	4000	100	1.0	1.0
298427.0	192626.0	1000	200	5.0	0.001
298427.0	174099.0	2000	200	5.0	0.01
298427.0	173333.0	3000	200	5.0	0.1
298427.0	198228.0	4000	200	5.0	1.0
298427.0	203781.0	1000	300	25.0	0.001
298427.0	177278.0	2000	300	25.0	0.01
298427.0	158845.0	3000	300	25.0	0.1
298427.0	187552.0	4000	300	25.0	1.0
298427.0	196935.0	1000	400	125.0	0.001
298427.0	175716.0	2000	400	125.0	0.01
298427.0	169005.0	3000	400	125.0	0.1
298427.0	209855.0	4000	400	125.0	1.0
298427.0	201835.0	1000	100	1.0	0.001
298427.0	178763.0	2000	100	1.0	0.01
298427.0	182775.0	3000	100	1.0	0.1
298427.0	203145.0	4000	100	1.0	1.0
298427.0	194363.0	1000	200	5.0	0.001
298427.0	195334.0	2000	200	5.0	0.01
298427.0	213846.0	3000	200	5.0	0.1
298427.0	195205.0	4000	200	5.0	1.0
298427.0	229669.0	1000	300	25.0	0.001
298427.0	166241.0	2000	300	25.0	0.01
298427.0	200455.0	3000	300	25.0	0.1
298427.0	231916.0	4000	300	25.0	1.0
298427.0	199488.0	1000	400	125.0	0.001
298427.0	174043.0	2000	400	125.0	0.01
298427.0	161322.0	3000	400	125.0	0.1
298427.0	208041.0	4000	400	125.0	1.0
298427.0	230911.0	1000	100	1.0	0.001
298427.0	165000.0	2000	100	1.0	0.01
298427.0	217975.0	3000	100	1.0	0.1
298427.0	210465.0	4000	100	1.0	1.0
298427.0	191276.0	1000	200	5.0	0.001
298427.0	174450.0	2000	200	5.0	0.01
298427.0	198753.0	3000	200	5.0	0.1
298427.0	201674.0	4000	200	5.0	1.0
298427.0	182675.0	1000	300	25.0	0.001
298427.0	168321.0	2000	300	25.0	0.01
298427.0	157985.0	3000	300	25.0	0.1
298427.0	186249.0	4000	300	25.0	1.0
298427.0	198926.0	1000	400	125.0	0.001
298427.0	176494.0	2000	400	125.0	0.01
298427.0	243409.0	3000	400	125.0	0.1
298427.0	192432.0	4000	400	125.0	1.0
298427.0	180734.0	1000	100	1.0	0.001
298427.0	180785.0	2000	100	1.0	0.01
298427.0	162303.0	3000	100	1.0	0.1
298427.0	206900.0	4000	100	1.0	1.0
298427.0	194222.0	1000	200	5.0	0.001
298427.0	170325.0	2000	200	5.0	0.01
298427.0	163331.0	3000	200	5.0	0.1
298427.0	191875.0	4000	200	5.0	1.0
298427.0	179580.0	1000	300	25.0	0.001
298427.0	167261.0	2000	300	25.0	0.01
298427.0	153914.0	3000	300	25.0	0.1
298427.0	209530.0	4000	300	25.0	1.0
298427.0	204789.0	1000	400	125.0	0.001
298427.0	186929.0	2000	400	125.0	0.01
298427.0	173091.0	3000	400	125.0	0.1
298427.0	196189.0	4000	400	125.0	1.0
298427.0	186921.0	1000	100	1.0	0.001
298427.0	213348.0	2000	100	1.0	0.01
298427.0	163421.0	3000	100	1.0	0.1
298427.0	199045.0	4000	100	1.0	1.0
298427.0	189274.0	1000	200	5.0	0.001
298427.0	193706.0	2000	200	5.0	0.01
298427.0	189797.0	3000	200	5.0	0.1
298427.0	178579.0	4000	200	5.0	1.0
298427.0	185005.0	1000	300	25.0	0.001
298427.0	228559.0	2000	300	25.0	0.01
298427.0	154830.0	3000	300	25.0	0.1
298427.0	214915.0	4000	300	25.0	1.0
298427.0	212779.0	1000	400	125.0	0.001
298427.0	259707.0	2000	400	125.0	0.01
298427.0	162884.0	3000	400	125.0	0.1
298427.0	296827.0	4000	400	125.0	1.0
298427.0	187632.0	1000	100	1.0	0.001
298427.0	214707.0	2000	100	1.0	0.01
298427.0	187115.0	3000	100	1.0	0.1
298427.0	205542.0	4000	100	1.0	1.0
298427.0	190899.0	1000	200	5.0	0.001
298427.0	164272.0	2000	200	5.0	0.01
298427.0	159767.0	3000	200	5.0	0.1
298427.0	180268.0	4000	200	5.0	1.0
298427.0	180818.0	1000	300	25.0	0.001
298427.0	232033.0	2000	300	25.0	0.01
298427.0	158410.0	3000	300	25.0	0.1
298427.0	205960.0	4000	300	25.0	1.0
298427.0	179512.0	1000	400	125.0	0.001
298427.0	172793.0	2000	400	125.0	0.01
298427.0	173168.0	3000	400	125.0	0.1
298427.0	196049.0	4000	400	125.0	1.0
298427.0	180957.0	1000	100	1.0	0.001
298427.0	227493.0	2000	100	1.0	0.01
298427.0	161692.0	3000	100	1.0	0.1
298427.0	186605.0	4000	100	1.0	1.0
298427.0	184788.0	1000	200	5.0	0.001
298427.0	185936.0	2000	200	5.0	0.01
298427.0	187167.0	3000	200	5.0	0.1
298427.0	190498.0	4000	200	5.0	1.0
298427.0	178785.0	1000	300	25.0	0.001
298427.0	171551.0	2000	300	25.0	0.01
298427.0	171987.0	3000	300	25.0	0.1
298427.0	191610.0	4000	300	25.0	1.0
298427.0	186385.0	1000	400	125.0	0.001
298427.0	174098.0	2000	400	125.0	0.01
298427.0	185318.0	3000	400	125.0	0.1
298427.0	208248.0	4000	400	125.0	1.0
298427.0	190668.0	1000	100	1.0	0.001
298427.0	249236.0	2000	100	1.0	0.01
298427.0	164849.0	3000	100	1.0	0.1
298427.0	298028.0	4000	100	1.0	1.0
298427.0	196803.0	1000	200	5.0	0.001
298427.0	179393.0	2000	200	5.0	0.01
298427.0	183465.0	3000	200	5.0	0.1
298427.0	296711.0	4000	200	5.0	1.0
298427.0	189696.0	1000	300	25.0	0.001
298427.0	163640.0	2000	300	25.0	0.01
298427.0	175703.0	3000	300	25.0	0.1
298427.0	199696.0	4000	300	25.0	1.0
298427.0	213690.0	1000	400	125.0	0.001
298427.0	170548.0	2000	400	125.0	0.01
298427.0	170173.0	3000	400	125.0	0.1
298427.0	195261.0	4000	400	125.0	1.0
298427.0	182296.0	1000	100	1.0	0.001
298427.0	172170.0	2000	100	1.0	0.01
298427.0	176979.0	3000	100	1.0	0.1
298427.0	196961.0	4000	100	1.0	1.0
298427.0	210395.0	1000	200	5.0	0.001
298427.0	172824.0	2000	200	5.0	0.01
298427.0	178296.0	3000	200	5.0	0.1
298427.0	197969.0	4000	200	5.0	1.0
298427.0	193536.0	1000	300	25.0	0.001
298427.0	176535.0	2000	300	25.0	0.01
298427.0	164195.0	3000	300	25.0	0.1
298427.0	230889.0	4000	300	25.0	1.0
298427.0	238354.0	1000	400	125.0	0.001
298427.0	166351.0	2000	400	125.0	0.01
298427.0	176769.0	3000	400	125.0	0.1
298427.0	219848.0	4000	400	125.0	1.0
298427.0	191172.0	1000	100	1.0	0.001
298427.0	175891.0	2000	100	1.0	0.01
298427.0	201082.0	3000	100	1.0	0.1
298427.0	200193.0	4000	100	1.0	1.0
298427.0	190446.0	1000	200	5.0	0.001
298427.0	188887.0	2000	200	5.0	0.01
298427.0	160866.0	3000	200	5.0	0.1
298427.0	178515.0	4000	200	5.0	1.0
298427.0	222776.0	1000	300	25.0	0.001
298427.0	167821.0	2000	300	25.0	0.01
298427.0	157750.0	3000	300	25.0	0.1
298427.0	194612.0	4000	300	25.0	1.0
298427.0	183558.0	1000	400	125.0	0.001
298427.0	173741.0	2000	400	125.0	0.01
298427.0	148350.0	3000	400	125.0	0.1
298427.0	231160.0	4000	400	125.0	1.0
298427.0	190849.0	1000	100	1.0	0.001
298427.0	173051.0	2000	100	1.0	0.01
298427.0	160790.0	3000	100	1.0	0.1
298427.0	214667.0	4000	100	1.0	1.0
298427.0	200352.0	1000	200	5.0	0.001
298427.0	177736.0	2000	200	5.0	0.01
298427.0	165926.0	3000	200	5.0	0.1
298427.0	240443.0	4000	200	5.0	1.0
298427.0	194497.0	1000	300	25.0	0.001
298427.0	248008.0	2000	300	25.0	0.01
298427.0	173145.0	3000	300	25.0	0.1
298427.0	180177.0	4000	300	25.0	1.0
298427.0	219029.0	1000	400	125.0	0.001
298427.0	167734.0	2000	400	125.0	0.01
298427.0	165790.0	3000	400	125.0	0.1
298427.0	213317.0	4000	400	125.0	1.0
298427.0	184218.0	1000	100	1.0	0.001
298427.0	193723.0	2000	100	1.0	0.01
298427.0	173343.0	3000	100	1.0	0.1
298427.0	211278.0	4000	100	1.0	1.0
298427.0	200969.0	1000	200	5.0	0.001
298427.0	175847.0	2000	200	5.0	0.01
298427.0	159757.0	3000	200	5.0	0.1
